year,month,county,species,region,stocked_fish _stk,biomass_ton,released_smolt_stk,feed_given_ton,harvested_stk,harvested_ton,dead_fish_stk,draft_stk,escape_stk,other_stk,time,FCR_year,gained_weight
2006,08,3_Trøndelag,rainbow trout,2_Central,865.4,2443.8,0.0,570.7,0.0,0.0,7.2,0.0,0.0,0.0,2006-08,0.8633305782612659,
2006,09,3_Trøndelag,rainbow trout,2_Central,663.3,1916.8,0.0,513.9,186.9,622.7,8.6,0.8,0.0,9.4,2006-09,0.8633305782612659,
2006,10,3_Trøndelag,rainbow trout,2_Central,671.7,1936.8,61.3,362.2,48.1,200.8,4.3,0.0,0.0,0.5,2006-10,0.8633305782612659,
2006,11,3_Trøndelag,rainbow trout,2_Central,611.4,1810.5,0.0,235.6,55.4,199.1,3.8,0.0,0.0,0.3,2006-11,0.8633305782612659,
2006,12,3_Trøndelag,rainbow trout,2_Central,439.1,1169.0,0.0,145.2,150.5,591.2,3.7,0.7,0.0,1.4,2006-12,0.8633305782612659,
2006,01,3_Trøndelag,salmon,2_Central,39987.0,78321.7,0.0,8014.6,1692.0,9116.3,164.8,7.8,9.5,54.9,2006-01,1.2166028746652253,6317.0
2006,02,3_Trøndelag,salmon,2_Central,38738.4,76559.8,536.8,7922.8,1813.7,9687.3,224.6,6.1,0.0,14.2,2006-02,1.2166028746652253,7925.400000000009
2006,03,3_Trøndelag,salmon,2_Central,37184.1,73109.0,629.1,8405.3,2088.3,11268.7,123.1,6.5,0.0,58.2,2006-03,1.2166028746652253,7817.899999999994
2006,04,3_Trøndelag,salmon,2_Central,39633.6,72458.7,4013.4,9463.2,1707.7,8988.0,264.7,7.6,0.0,31.5,2006-04,1.2166028746652253,8337.699999999997
2006,05,3_Trøndelag,salmon,2_Central,47486.0,71466.8,9790.1,11102.0,2172.2,11725.1,374.8,8.3,0.0,40.6,2006-05,1.2166028746652253,10733.200000000012
2006,06,3_Trøndelag,salmon,2_Central,46578.4,71712.3,3116.0,13467.6,2308.8,11777.4,519.3,13.2,0.0,39.1,2006-06,1.2166028746652253,12022.899999999994
2006,07,3_Trøndelag,salmon,2_Central,46772.3,79351.5,1600.4,19162.1,1796.2,9283.3,830.2,5.3,0.0,35.2,2006-07,1.2166028746652253,16922.5
2006,08,3_Trøndelag,salmon,2_Central,47200.0,91674.4,1932.5,24521.4,1897.0,9526.6,409.5,3.6,0.0,53.9,2006-08,1.2166028746652253,21849.5
2006,09,3_Trøndelag,salmon,2_Central,51927.3,103463.2,6527.0,25114.0,2000.8,10715.1,293.7,8.7,0.0,21.8,2006-09,1.2166028746652253,22503.90000000001
2006,10,3_Trøndelag,salmon,2_Central,55017.4,107931.4,6212.2,22470.7,2943.0,16422.0,488.9,8.8,41.2,65.8,2006-10,1.2166028746652253,20890.199999999997
2006,11,3_Trøndelag,salmon,2_Central,52992.5,107013.8,1340.5,17276.4,2842.4,15575.6,209.9,7.6,0.0,413.1,2006-11,1.2166028746652253,14658.000000000015
2006,12,3_Trøndelag,salmon,2_Central,50481.8,104011.7,411.9,15271.0,3110.4,15784.8,151.4,12.4,54.6,106.6,2006-12,1.2166028746652253,12782.699999999997
2006,01,4_Møre og Romsdal,rainbow trout,2_Central,5661.1,6527.6,0.0,1633.7,304.0,1336.8,94.0,0.0,0.0,52.7,2006-01,1.324341611594203,
2006,02,4_Møre og Romsdal,rainbow trout,2_Central,5497.3,6461.7,238.8,1431.1,284.3,1237.4,291.9,0.0,0.0,-11.0,2006-02,1.324341611594203,
2006,03,4_Møre og Romsdal,rainbow trout,2_Central,5169.8,6265.1,50.0,1364.6,339.9,1383.7,110.0,0.0,0.0,48.5,2006-03,1.324341611594203,
2006,04,4_Møre og Romsdal,rainbow trout,2_Central,5472.3,6385.5,501.0,1498.3,259.8,1100.3,41.8,0.6,0.0,4.5,2006-04,1.324341611594203,
2006,05,4_Møre og Romsdal,rainbow trout,2_Central,5532.6,6901.2,398.3,1951.5,325.2,1336.5,25.9,0.0,0.0,13.9,2006-05,1.324341611594203,
2006,06,4_Møre og Romsdal,rainbow trout,2_Central,5197.5,7600.9,181.0,2657.3,394.9,1418.8,11.6,2.0,0.0,42.5,2006-06,1.324341611594203,
2006,07,4_Møre og Romsdal,rainbow trout,2_Central,4951.4,7255.5,100.0,2870.5,207.6,644.4,14.2,0.0,0.0,29.1,2006-07,1.324341611594203,
2006,08,4_Møre og Romsdal,rainbow trout,2_Central,5755.6,7547.5,1349.1,2683.5,465.3,1909.1,80.8,0.8,0.0,65.2,2006-08,1.324341611594203,
2006,09,4_Møre og Romsdal,rainbow trout,2_Central,6630.6,7727.5,1228.9,2334.4,381.9,1472.4,40.9,1.2,0.0,110.6,2006-09,1.324341611594203,
2006,10,4_Møre og Romsdal,rainbow trout,2_Central,6352.2,7228.4,688.6,2171.3,522.9,1898.3,120.4,0.6,0.0,15.9,2006-10,1.324341611594203,
2006,11,4_Møre og Romsdal,rainbow trout,2_Central,6352.6,6531.6,485.8,1985.7,606.1,2239.9,36.8,3.9,0.0,70.0,2006-11,1.324341611594203,
2006,12,4_Møre og Romsdal,rainbow trout,2_Central,6151.7,6388.4,146.4,1877.3,318.8,1272.4,42.0,0.4,0.0,40.7,2006-12,1.324341611594203,
2006,01,4_Møre og Romsdal,salmon,2_Central,22848.6,37964.5,0.0,4607.0,1001.0,5200.5,160.7,5.1,0.0,-0.0,2006-01,1.2587939438102178,3650.199999999997
2006,02,4_Møre og Romsdal,salmon,2_Central,22026.6,37893.9,128.8,4541.2,691.4,3146.1,101.3,5.7,0.0,22.8,2006-02,1.2587939438102178,3075.5
2006,03,4_Møre og Romsdal,salmon,2_Central,21743.2,38671.9,744.9,5025.4,783.3,3456.0,100.0,25.7,0.0,252.1,2006-03,1.2587939438102178,4234.0
2006,04,4_Møre og Romsdal,salmon,2_Central,24903.8,39876.0,3991.7,5363.8,662.4,2994.6,136.2,3.3,0.0,8.8,2006-04,1.2587939438102178,4198.699999999997
2006,05,4_Møre og Romsdal,salmon,2_Central,30384.2,41674.5,6051.6,7221.3,947.4,4408.6,261.1,8.8,0.0,24.0,2006-05,1.2587939438102178,6207.0999999999985
2006,06,4_Møre og Romsdal,salmon,2_Central,29800.4,46825.8,1125.7,10123.0,844.5,3771.6,422.1,9.1,0.0,23.5,2006-06,1.2587939438102178,8922.900000000001
2006,07,4_Møre og Romsdal,salmon,2_Central,29867.7,51868.9,1144.0,12657.7,1292.9,5856.4,358.0,7.4,0.0,54.6,2006-07,1.2587939438102178,10899.5
2006,08,4_Møre og Romsdal,salmon,2_Central,28812.0,54832.2,1750.0,12946.0,1431.1,7007.8,208.4,4.3,0.0,21.2,2006-08,1.2587939438102178,9971.099999999999
2006,09,4_Møre og Romsdal,salmon,2_Central,30243.5,55561.3,3494.0,12266.3,2044.0,9959.7,246.1,7.2,0.0,38.8,2006-09,1.2587939438102178,10688.800000000003
2006,10,4_Møre og Romsdal,salmon,2_Central,31693.3,54604.4,2957.4,10653.0,1960.4,10026.5,312.0,7.2,0.0,22.0,2006-10,1.2587939438102178,9069.599999999999
2006,11,4_Møre og Romsdal,salmon,2_Central,30628.2,49915.8,1472.0,8691.3,2160.9,11258.9,385.5,11.3,43.0,28.5,2006-11,1.2587939438102178,6570.300000000003
2006,12,4_Møre og Romsdal,salmon,2_Central,30150.8,48298.2,1061.2,7444.6,1591.6,8254.4,254.6,6.2,47.3,12.8,2006-12,1.2587939438102178,6636.799999999996
2006,01,5_Vestland,rainbow trout,3_South,12624.0,19294.7,145.4,3075.1,550.8,2242.8,125.5,5.5,0.0,2.7,2006-01,1.4670897437725874,
2006,02,5_Vestland,rainbow trout,3_South,12505.7,18135.6,563.6,2439.8,727.0,3162.0,122.3,8.0,0.0,7.0,2006-02,1.4670897437725874,
2006,03,5_Vestland,rainbow trout,3_South,12199.4,17750.1,145.1,1957.4,451.7,1882.4,92.1,4.7,0.0,-41.6,2006-03,1.4670897437725874,
2006,04,5_Vestland,rainbow trout,3_South,11821.6,18226.0,124.8,2281.6,347.2,1337.8,58.8,2.5,0.0,-0.4,2006-04,1.4670897437725874,
2006,05,5_Vestland,rainbow trout,3_South,10837.6,17709.8,345.3,3668.9,577.8,2488.8,40.5,9.0,0.0,8.6,2006-05,1.4670897437725874,
2006,06,5_Vestland,rainbow trout,3_South,10344.9,17513.6,107.4,4775.9,854.2,3508.1,209.6,13.9,7.9,2.0,2006-06,1.4670897437725874,
2006,07,5_Vestland,rainbow trout,3_South,11833.9,20754.6,368.6,6050.3,431.4,1789.6,194.9,2.7,0.0,1.2,2006-07,1.4670897437725874,
2006,08,5_Vestland,rainbow trout,3_South,14024.9,22390.8,3103.8,5688.1,574.8,2414.2,202.9,4.4,0.0,1.9,2006-08,1.4670897437725874,
2006,09,5_Vestland,rainbow trout,3_South,15661.1,23052.0,2703.8,6464.2,950.0,3573.7,161.1,6.1,0.0,46.4,2006-09,1.4670897437725874,
2006,10,5_Vestland,rainbow trout,3_South,17574.8,25013.0,2498.3,6829.4,966.7,3808.7,135.4,8.6,0.0,26.0,2006-10,1.4670897437725874,
2006,11,5_Vestland,rainbow trout,3_South,17369.1,24438.1,1335.1,6014.4,1301.3,5387.0,130.5,12.1,4.2,-9.1,2006-11,1.4670897437725874,
2006,12,5_Vestland,rainbow trout,3_South,16956.7,25226.0,534.0,5823.7,780.8,3463.6,103.9,5.3,1.0,17.0,2006-12,1.4670897437725874,
2006,01,5_Vestland,salmon,3_South,45871.9,84640.8,0.0,9547.3,1984.5,9040.8,638.8,50.2,2.3,61.0,2006-01,1.3363227206738004,5912.900000000009
2006,02,5_Vestland,salmon,3_South,45485.1,85106.9,0.0,8266.6,1672.0,7886.5,535.8,30.0,0.0,6.5,2006-02,1.3363227206738004,8352.599999999991
2006,03,5_Vestland,salmon,3_South,41303.0,77295.2,0.0,7334.4,3206.9,12542.9,438.3,49.6,0.0,82.4,2006-03,1.3363227206738004,4731.199999999997
2006,04,5_Vestland,salmon,3_South,47103.8,74990.3,7489.7,8236.1,1965.0,8456.4,422.6,55.0,0.0,22.3,2006-04,1.3363227206738004,6151.5
2006,05,5_Vestland,salmon,3_South,58923.8,77031.4,12755.8,13021.6,3116.3,13117.3,528.5,80.2,0.0,7.2,2006-05,1.3363227206738004,15158.399999999994
2006,06,5_Vestland,salmon,3_South,55992.0,73692.9,2134.0,15488.7,2944.4,12995.6,1527.2,112.1,0.0,23.6,2006-06,1.3363227206738004,9657.100000000006
2006,07,5_Vestland,salmon,3_South,53202.6,79015.8,816.9,20293.3,2943.3,12020.8,1168.7,88.8,0.0,47.0,2006-07,1.3363227206738004,17343.70000000001
2006,08,5_Vestland,salmon,3_South,50541.2,87359.6,150.2,21681.4,2145.4,9617.4,775.1,32.6,0.0,7.0,2006-08,1.3363227206738004,17961.199999999997
2006,09,5_Vestland,salmon,3_South,50964.8,93821.4,3148.2,22117.7,2233.3,8963.4,683.2,30.2,0.0,-102.4,2006-09,1.3363227206738004,15425.199999999983
2006,10,5_Vestland,salmon,3_South,59555.2,101519.5,11937.3,23522.3,2204.0,11212.4,1369.8,52.2,103.6,-9.1,2006-10,1.3363227206738004,18910.5
2006,11,5_Vestland,salmon,3_South,61643.8,103509.6,5146.4,20495.9,2591.3,13492.0,1561.9,87.8,0.0,-142.4,2006-11,1.3363227206738004,15482.100000000006
2006,12,5_Vestland,salmon,3_South,59762.3,107599.0,534.4,18723.1,2576.1,12563.0,566.4,48.0,0.6,-12.5,2006-12,1.3363227206738004,16652.399999999994
2006,01,6_Rogaland og Agder,rainbow trout,3_South,36.2,101.8,0.0,9.3,0.0,0.0,1.5,0.6,0.0,0.0,2006-01,4.161887133182845,
2006,02,6_Rogaland og Agder,rainbow trout,3_South,34.4,96.7,0.0,8.4,0.0,0.0,1.7,0.0,0.0,0.0,2006-02,4.161887133182845,
2006,03,6_Rogaland og Agder,rainbow trout,3_South,31.8,93.5,0.0,7.1,0.0,0.0,1.7,0.0,0.0,0.0,2006-03,4.161887133182845,
2006,04,6_Rogaland og Agder,rainbow trout,3_South,28.6,88.8,0.0,8.1,0.0,0.0,0.3,0.0,0.0,0.0,2006-04,4.161887133182845,
2006,05,6_Rogaland og Agder,rainbow trout,3_South,28.4,92.1,0.0,14.9,0.0,0.0,0.2,0.0,0.0,0.0,2006-05,4.161887133182845,
2006,06,6_Rogaland og Agder,rainbow trout,3_South,32.1,103.3,0.0,26.5,0.0,0.0,0.1,0.0,0.0,0.0,2006-06,4.161887133182845,
2006,07,6_Rogaland og Agder,rainbow trout,3_South,30.8,106.2,0.0,11.4,0.0,0.0,0.3,0.0,0.0,0.0,2006-07,4.161887133182845,
2006,08,6_Rogaland og Agder,rainbow trout,3_South,27.3,113.3,0.0,19.1,0.0,0.0,0.2,0.0,0.0,0.0,2006-08,4.161887133182845,
2006,09,6_Rogaland og Agder,rainbow trout,3_South,29.9,117.4,0.0,34.5,8.5,44.3,0.1,0.0,0.0,0.0,2006-09,4.161887133182845,
2006,10,6_Rogaland og Agder,rainbow trout,3_South,94.7,90.5,63.6,15.4,0.0,0.0,2.5,0.0,0.0,0.0,2006-10,4.161887133182845,
2006,11,6_Rogaland og Agder,rainbow trout,3_South,91.3,107.3,0.0,18.9,0.0,0.0,0.5,0.0,0.0,0.0,2006-11,4.161887133182845,
2006,12,6_Rogaland og Agder,rainbow trout,3_South,89.3,123.1,0.0,23.8,0.0,0.0,1.6,0.6,0.0,0.0,2006-12,4.161887133182845,
2006,01,6_Rogaland og Agder,salmon,3_South,20345.5,39845.2,0.0,4314.4,834.4,3981.8,228.6,10.8,0.0,14.4,2006-01,1.3083272061483548,3387.5
2006,02,6_Rogaland og Agder,salmon,3_South,18721.4,36866.0,0.0,3199.7,891.8,4055.7,172.9,16.8,0.0,17.5,2006-02,1.3083272061483548,1076.5
2006,03,6_Rogaland og Agder,salmon,3_South,16850.5,33034.5,0.0,2800.8,1176.3,5364.1,179.8,23.1,0.0,33.4,2006-03,1.3083272061483548,1532.5999999999985
2006,04,6_Rogaland og Agder,salmon,3_South,18467.5,30176.4,2550.7,3448.4,1043.8,4454.6,133.8,10.3,0.0,14.9,2006-04,1.3083272061483548,1596.5
2006,05,6_Rogaland og Agder,salmon,3_South,18028.2,28045.1,1470.2,4226.5,1202.1,5434.6,189.6,26.5,0.0,33.0,2006-05,1.3083272061483548,3303.2999999999956
2006,06,6_Rogaland og Agder,salmon,3_South,18174.6,25420.4,378.6,5226.8,1182.8,5270.3,372.0,39.2,0.0,2.9,2006-06,1.3083272061483548,2645.600000000002
2006,07,6_Rogaland og Agder,salmon,3_South,15595.0,25820.0,275.3,6396.3,960.3,4414.8,236.9,15.1,0.0,21.5,2006-07,1.3083272061483548,4814.399999999998
2006,08,6_Rogaland og Agder,salmon,3_South,18026.2,29417.9,1668.4,6927.7,625.2,2674.6,270.3,12.1,0.0,14.4,2006-08,1.3083272061483548,6272.5
2006,09,6_Rogaland og Agder,salmon,3_South,20452.8,32330.7,3564.1,7863.2,694.1,3259.9,394.5,11.5,0.0,9.1,2006-09,1.3083272061483548,6172.699999999997
2006,10,6_Rogaland og Agder,salmon,3_South,24899.9,36817.1,5281.4,8214.4,471.4,2134.1,358.0,3.8,0.0,-35.4,2006-10,1.3083272061483548,6620.499999999996
2006,11,6_Rogaland og Agder,salmon,3_South,25099.0,40527.1,858.7,8995.4,828.4,3915.7,250.8,29.0,0.0,27.3,2006-11,1.3083272061483548,7625.699999999997
2006,12,6_Rogaland og Agder,salmon,3_South,24714.3,42878.4,0.0,8084.1,1017.2,4796.2,133.2,16.9,0.0,15.4,2006-12,1.3083272061483548,7147.5
2006,02,unspecified,rainbow trout,unspecified,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-02,,
2006,02,unspecified,salmon,unspecified,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-02,,
2007,01,1_Troms og Finnmark,rainbow trout,1_North,2668.4,4099.2,0.0,392.0,79.6,417.0,14.8,0.0,0.0,-20.2,2007-01,2.6837210243827636,
2007,02,1_Troms og Finnmark,rainbow trout,1_North,2414.3,3152.8,0.0,281.7,231.5,949.7,15.2,0.0,0.0,0.7,2007-02,2.6837210243827636,
2007,03,1_Troms og Finnmark,rainbow trout,1_North,2305.9,2991.0,0.0,248.5,103.7,372.5,13.0,0.0,0.0,5.4,2007-03,2.6837210243827636,
2007,04,1_Troms og Finnmark,rainbow trout,1_North,2735.9,3105.6,370.8,275.8,30.0,100.5,15.9,0.0,0.0,-4.0,2007-04,2.6837210243827636,
2007,05,1_Troms og Finnmark,rainbow trout,1_North,2589.0,3127.0,0.0,441.8,96.3,374.8,19.0,0.0,0.0,40.4,2007-05,2.6837210243827636,
2007,06,1_Troms og Finnmark,rainbow trout,1_North,2856.5,3599.0,298.7,833.7,14.8,46.4,6.2,0.0,0.0,0.0,2007-06,2.6837210243827636,
2007,07,1_Troms og Finnmark,rainbow trout,1_North,2843.6,4494.6,0.0,1177.0,0.0,0.0,10.1,0.0,0.0,2.2,2007-07,2.6837210243827636,
2007,08,1_Troms og Finnmark,rainbow trout,1_North,3319.2,5102.0,586.6,1415.7,75.3,362.6,13.8,0.0,0.0,14.2,2007-08,2.6837210243827636,
2007,09,1_Troms og Finnmark,rainbow trout,1_North,3940.9,5752.4,765.2,1081.9,34.0,193.6,22.5,0.0,0.0,0.0,2007-09,2.6837210243827636,
2007,10,1_Troms og Finnmark,rainbow trout,1_North,4937.9,6472.3,1106.5,1243.0,103.4,436.0,69.7,0.0,0.0,22.6,2007-10,2.6837210243827636,
2007,11,1_Troms og Finnmark,rainbow trout,1_North,5390.6,7031.9,530.0,1097.2,51.3,7.4,18.7,0.0,0.0,7.4,2007-11,2.6837210243827636,
2007,12,1_Troms og Finnmark,rainbow trout,1_North,5504.4,7724.6,0.0,880.3,0.0,0.0,18.6,0.0,0.0,11.8,2007-12,2.6837210243827636,
2007,01,1_Troms og Finnmark,salmon,1_North,30461.1,68553.3,0.0,6956.4,1949.4,11353.2,236.2,3.1,2.8,-259.7,2007-01,1.311165483968893,6400.300000000003
2007,02,1_Troms og Finnmark,salmon,1_North,29112.5,65097.1,0.0,5371.7,1418.6,8134.1,183.6,2.2,0.0,19.2,2007-02,1.311165483968893,4677.899999999994
2007,03,1_Troms og Finnmark,salmon,1_North,27911.6,58893.0,824.9,5055.0,1564.9,8801.7,168.9,6.8,0.0,6.6,2007-03,1.311165483968893,2597.5999999999985
2007,04,1_Troms og Finnmark,salmon,1_North,28245.5,55557.3,1783.8,4771.0,1174.9,6742.6,413.1,2.0,0.0,48.0,2007-04,1.311165483968893,3406.9000000000015
2007,05,1_Troms og Finnmark,salmon,1_North,34697.3,54264.8,8455.1,6656.7,1321.6,7201.4,501.0,3.6,0.0,9.3,2007-05,1.311165483968893,5908.9000000000015
2007,06,1_Troms og Finnmark,salmon,1_North,40440.4,54435.2,7151.4,9790.4,1165.0,6277.4,562.1,2.7,0.0,-21.6,2007-06,1.311165483968893,6447.799999999996
2007,07,1_Troms og Finnmark,salmon,1_North,40674.5,60076.4,2432.2,15410.8,963.6,4729.8,415.0,309.4,0.0,62.0,2007-07,1.311165483968893,10371.000000000007
2007,08,1_Troms og Finnmark,salmon,1_North,40796.5,70820.8,1630.0,20555.0,869.2,4702.6,927.9,4.2,0.0,23.7,2007-08,1.311165483968893,15447.000000000007
2007,09,1_Troms og Finnmark,salmon,1_North,44348.2,78912.4,5086.7,19602.9,1551.6,7453.0,503.6,0.5,0.0,53.4,2007-09,1.311165483968893,15544.599999999991
2007,10,1_Troms og Finnmark,salmon,1_North,43368.8,83354.7,2537.9,19051.0,2059.1,10463.7,498.2,6.2,0.0,74.4,2007-10,1.311165483968893,14906.0
2007,11,1_Troms og Finnmark,salmon,1_North,41680.7,83660.2,1325.6,14930.2,2225.2,11974.9,235.3,7.9,60.0,-5.0,2007-11,1.311165483968893,12280.399999999994
2007,12,1_Troms og Finnmark,salmon,1_North,40272.9,80771.1,774.4,9655.2,1877.2,10331.0,203.4,16.9,0.9,10.8,2007-12,1.311165483968893,7441.900000000009
2007,01,2_Nordland,rainbow trout,1_North,5662.6,6903.9,0.0,676.4,83.2,319.6,24.1,0.0,0.0,0.0,2007-01,1.7214699260008857,
2007,02,2_Nordland,rainbow trout,1_North,5519.9,6813.5,0.0,604.3,43.6,155.4,20.4,0.0,0.0,0.0,2007-02,1.7214699260008857,
2007,03,2_Nordland,rainbow trout,1_North,5481.0,6733.1,190.0,707.5,186.2,623.8,33.9,0.0,0.0,0.0,2007-03,1.7214699260008857,
2007,04,2_Nordland,rainbow trout,1_North,5364.1,6871.9,0.0,653.3,91.8,336.2,39.5,0.0,0.0,0.0,2007-04,1.7214699260008857,
2007,05,2_Nordland,rainbow trout,1_North,5988.5,9849.2,100.0,1702.1,99.3,424.9,14.7,0.0,0.0,0.0,2007-05,1.7214699260008857,
2007,06,2_Nordland,rainbow trout,1_North,5575.3,10078.9,0.0,2291.4,327.9,1499.1,11.6,0.0,0.0,7.9,2007-06,1.7214699260008857,
2007,07,2_Nordland,rainbow trout,1_North,4772.0,8749.3,0.0,2512.7,147.6,612.8,10.7,0.0,0.0,0.0,2007-07,1.7214699260008857,
2007,08,2_Nordland,rainbow trout,1_North,6116.3,8959.4,1749.0,2337.3,320.3,1288.9,33.8,0.0,0.0,2.2,2007-08,1.7214699260008857,
2007,09,2_Nordland,rainbow trout,1_North,5819.6,8570.1,5.0,1938.7,425.5,1828.8,21.4,0.0,0.0,3.1,2007-09,1.7214699260008857,
2007,10,2_Nordland,rainbow trout,1_North,5941.8,8744.8,390.0,1664.6,231.5,1016.9,18.8,0.0,0.0,1.5,2007-10,1.7214699260008857,
2007,11,2_Nordland,rainbow trout,1_North,5936.3,7635.2,875.0,1248.6,121.0,477.2,23.1,0.0,0.0,6.2,2007-11,1.7214699260008857,
2007,12,2_Nordland,rainbow trout,1_North,6394.5,9045.0,4.7,1148.0,239.1,903.0,26.3,0.0,0.0,31.2,2007-12,1.7214699260008857,
2007,01,2_Nordland,salmon,1_North,36102.1,79788.6,322.3,8233.1,2124.0,12387.9,208.4,8.1,0.0,12.5,2007-01,1.0770544159131519,6854.600000000006
2007,02,2_Nordland,salmon,1_North,34381.9,75400.7,94.6,6599.2,1821.3,10249.4,131.4,5.8,0.0,-3.5,2007-02,1.0770544159131519,5861.499999999985
2007,03,2_Nordland,salmon,1_North,32500.2,67752.4,765.1,7026.3,2296.9,13395.8,199.4,3.9,0.0,-13.9,2007-03,1.0770544159131519,5747.5
2007,04,2_Nordland,salmon,1_North,33529.4,62736.5,3181.3,6610.9,2237.6,10415.4,265.0,6.8,0.0,5.0,2007-04,1.0770544159131519,5399.5
2007,05,2_Nordland,salmon,1_North,41048.0,58712.8,10084.3,9184.3,2223.4,12435.3,317.1,5.2,0.0,-38.3,2007-05,1.0770544159131519,8411.600000000006
2007,06,2_Nordland,salmon,1_North,41766.9,57111.6,5045.7,10899.3,1762.8,9098.3,223.6,10.4,0.0,32.8,2007-06,1.0770544159131519,7497.099999999991
